date;val1;val2;val3;val4;val5;val6;val7;val8;vbl1;vbl2;vbl3;vbl4;vbl5;vbl6;vbl7;vbl8;vbsv;vcsv;vk4;vk6;temp1;temp2;temp3;temp4;amb_temp;amb_rh;amb_pressure;box_temp;dut_temp;tec_curr;sv_temp;
13/01/2025-22:22:32;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057907127e+01;1.000057907127e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999868682e+01;6.061242175e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325090000e+01;0.000000000e+00;0.000000000e+00;2.221870000e+01;0.0;0.0;23.0;0.0;22.833;18.5;1007.1;23.431;24.603;-0.479;23.413;
13/01/2025-22:22:46;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057892125e+01;1.000057892125e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999874088e+01;6.061243634e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325080000e+01;0.000000000e+00;0.000000000e+00;2.222390000e+01;0.0;0.0;23.0;0.0;22.833;18.5;1007.1;23.423;24.600;-0.463;23.410;
13/01/2025-22:22:59;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057882392e+01;1.000057882392e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999881504e+01;6.061245544e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325050000e+01;0.000000000e+00;0.000000000e+00;2.225490000e+01;0.0;0.0;23.0;0.0;22.838;18.5;1007.1;23.426;24.597;-0.471;23.407;
13/01/2025-22:23:13;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057869810e+01;1.000057869810e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999874321e+01;6.061245652e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325070000e+01;0.000000000e+00;0.000000000e+00;2.226140000e+01;0.0;0.0;23.0;0.0;22.838;18.5;1007.1;23.419;24.594;-0.459;23.404;
13/01/2025-22:23:26;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057854541e+01;1.000057854541e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999872813e+01;6.061245508e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325060000e+01;0.000000000e+00;0.000000000e+00;2.225350000e+01;0.0;0.0;23.0;0.0;22.838;18.5;1007.1;23.421;24.591;-0.487;23.401;
13/01/2025-22:23:40;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057846536e+01;1.000057846536e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999872166e+01;6.061248048e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325120000e+01;0.000000000e+00;0.000000000e+00;2.225180000e+01;0.0;0.0;23.0;0.0;22.843;18.5;1007.1;23.414;24.587;-0.473;23.397;
13/01/2025-22:23:53;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057837150e+01;1.000057837150e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999872094e+01;6.061249345e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325080000e+01;0.000000000e+00;0.000000000e+00;2.224920000e+01;0.0;0.0;23.0;0.0;22.843;18.5;1007.1;23.406;24.585;-0.438;23.394;
13/01/2025-22:24:06;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057821403e+01;1.000057821403e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999876692e+01;6.061250570e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.225000000e+01;0.0;0.0;23.0;0.0;22.853;18.5;1007.1;23.412;24.581;-0.482;23.391;
13/01/2025-22:24:20;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057804667e+01;1.000057804667e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999875740e+01;6.061252624e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325040000e+01;0.000000000e+00;0.000000000e+00;2.224590000e+01;0.0;0.0;23.0;0.0;22.858;18.5;1007.1;23.402;24.578;-0.451;23.388;
13/01/2025-22:24:33;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057793546e+01;1.000057793546e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999866097e+01;6.061255111e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325050000e+01;0.000000000e+00;0.000000000e+00;2.224870000e+01;0.0;0.0;23.0;0.0;22.853;18.5;1007.2;23.398;24.575;-0.448;23.385;
13/01/2025-22:24:47;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057782635e+01;1.000057782635e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999860530e+01;6.061256300e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325090000e+01;0.000000000e+00;0.000000000e+00;2.225300000e+01;0.0;0.0;23.0;0.0;22.853;18.5;1007.1;23.393;24.572;-0.463;23.382;
13/01/2025-22:25:00;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057770818e+01;1.000057770818e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999880283e+01;6.061258083e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325150000e+01;0.000000000e+00;0.000000000e+00;2.225470000e+01;0.0;0.0;23.0;0.0;22.853;18.5;1007.2;23.395;24.569;-0.476;23.379;
13/01/2025-22:25:14;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057758361e+01;1.000057758361e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999876889e+01;6.061259309e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325040000e+01;0.000000000e+00;0.000000000e+00;2.224320000e+01;0.0;0.0;23.0;0.0;22.858;18.5;1007.1;23.389;24.565;-0.435;23.376;
13/01/2025-22:25:27;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057741384e+01;1.000057741384e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999874986e+01;6.061260822e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325060000e+01;0.000000000e+00;0.000000000e+00;2.224300000e+01;0.0;0.0;23.0;0.0;22.838;18.5;1007.1;23.389;24.563;-0.463;23.372;
13/01/2025-22:25:41;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057728393e+01;1.000057728393e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999869419e+01;6.061260732e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325050000e+01;0.000000000e+00;0.000000000e+00;2.222470000e+01;0.0;0.0;23.0;0.0;22.843;18.5;1007.1;23.378;24.559;-0.470;23.369;
13/01/2025-22:25:54;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057716754e+01;1.000057716754e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999868072e+01;6.061262389e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325060000e+01;0.000000000e+00;0.000000000e+00;2.225250000e+01;0.0;0.0;23.0;0.0;22.858;18.5;1007.2;23.379;24.556;-0.466;23.366;
13/01/2025-22:26:08;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057706995e+01;1.000057706995e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999869724e+01;6.061264173e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325050000e+01;0.000000000e+00;0.000000000e+00;2.225980000e+01;0.0;0.0;23.0;0.0;22.843;18.5;1007.1;23.375;24.553;-0.446;23.363;
13/01/2025-22:26:21;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057698179e+01;1.000057698179e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999870281e+01;6.061265921e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325080000e+01;0.000000000e+00;0.000000000e+00;2.224690000e+01;0.0;0.0;23.0;0.0;22.838;18.5;1007.2;23.371;24.550;-0.437;23.360;
13/01/2025-22:26:35;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057682480e+01;1.000057682480e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999873980e+01;6.061265506e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325050000e+01;0.000000000e+00;0.000000000e+00;2.223650000e+01;0.0;0.0;23.0;0.0;22.833;18.5;1007.1;23.371;24.547;-0.467;23.357;
13/01/2025-22:26:48;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057669159e+01;1.000057669159e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999895260e+01;6.061267056e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325090000e+01;0.000000000e+00;0.000000000e+00;2.223540000e+01;0.0;0.0;23.0;0.0;22.838;18.5;1007.2;23.370;24.544;-0.440;23.354;
13/01/2025-22:27:02;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057659280e+01;1.000057659280e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999881235e+01;6.061267993e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325000000e+01;0.000000000e+00;0.000000000e+00;2.224920000e+01;0.0;0.0;23.0;0.0;22.828;18.5;1007.1;23.367;24.541;-0.474;23.351;
13/01/2025-22:27:15;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057646702e+01;1.000057646702e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999882905e+01;6.061268839e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325070000e+01;0.000000000e+00;0.000000000e+00;2.225130000e+01;0.0;0.0;23.0;0.0;22.828;18.5;1007.2;23.360;24.538;-0.463;23.347;
13/01/2025-22:27:29;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057635351e+01;1.000057635351e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999879493e+01;6.061270785e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325090000e+01;0.000000000e+00;0.000000000e+00;2.224780000e+01;0.0;0.0;23.0;0.0;22.853;18.5;1007.1;23.359;24.535;-0.471;23.344;
13/01/2025-22:27:42;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057624126e+01;1.000057624126e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999879744e+01;6.061271091e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325150000e+01;0.000000000e+00;0.000000000e+00;2.224660000e+01;0.0;0.0;23.0;0.0;22.858;18.5;1007.1;23.356;24.531;-0.465;23.341;
13/01/2025-22:27:56;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057609584e+01;1.000057609584e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999864822e+01;6.061271037e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325070000e+01;0.000000000e+00;0.000000000e+00;2.224920000e+01;0.0;0.0;23.0;0.0;22.858;18.5;1007.1;23.355;24.529;-0.445;23.338;
13/01/2025-22:28:09;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057595431e+01;1.000057595431e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999871322e+01;6.061271506e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325050000e+01;0.000000000e+00;0.000000000e+00;2.224950000e+01;0.0;0.0;23.0;0.0;22.868;18.5;1007.1;23.352;24.525;-0.471;23.335;
13/01/2025-22:28:23;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057585934e+01;1.000057585934e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999873998e+01;6.061271506e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325070000e+01;0.000000000e+00;0.000000000e+00;2.223490000e+01;0.0;0.0;23.0;0.0;22.868;18.5;1007.2;23.346;24.522;-0.475;23.332;
13/01/2025-22:28:36;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057578050e+01;1.000057578050e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999880229e+01;6.061272136e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325040000e+01;0.000000000e+00;0.000000000e+00;2.224790000e+01;0.0;0.0;23.0;0.0;22.873;18.5;1007.1;23.342;24.520;-0.458;23.329;
13/01/2025-22:28:50;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057564148e+01;1.000057564148e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999895403e+01;6.061273452e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325090000e+01;0.000000000e+00;0.000000000e+00;2.225510000e+01;0.0;0.0;23.0;0.0;22.863;18.5;1007.2;23.337;24.516;-0.453;23.326;
13/01/2025-22:29:03;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057548957e+01;1.000057548957e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999864606e+01;6.061273181e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325110000e+01;0.000000000e+00;0.000000000e+00;2.225120000e+01;0.0;0.0;23.0;0.0;22.853;18.5;1007.1;23.334;24.513;-0.458;23.323;
13/01/2025-22:29:16;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057538407e+01;1.000057538407e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999881666e+01;6.061273758e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325040000e+01;0.000000000e+00;0.000000000e+00;2.224330000e+01;0.0;0.0;23.0;0.0;22.843;18.4;1007.1;23.334;24.511;-0.445;23.319;
13/01/2025-22:29:30;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057522965e+01;1.000057522965e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999876368e+01;6.061273902e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.223730000e+01;0.0;0.0;23.0;0.0;22.853;18.5;1007.1;23.336;24.507;-0.468;23.316;
13/01/2025-22:29:43;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057508366e+01;1.000057508366e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999865181e+01;6.061274641e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325090000e+01;0.000000000e+00;0.000000000e+00;2.221820000e+01;0.0;0.0;23.0;0.0;22.853;18.5;1007.1;23.328;24.504;-0.423;23.313;
13/01/2025-22:29:57;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057501645e+01;1.000057501645e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999874088e+01;6.061275505e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325060000e+01;0.000000000e+00;0.000000000e+00;2.222140000e+01;0.0;0.0;23.0;0.0;22.843;18.4;1007.1;23.323;24.501;-0.415;23.310;
13/01/2025-22:30:10;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057489927e+01;1.000057489927e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999872148e+01;6.061278568e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325060000e+01;0.000000000e+00;0.000000000e+00;2.222980000e+01;0.0;0.0;23.0;0.0;22.843;18.5;1007.1;23.321;24.497;-0.471;23.307;
13/01/2025-22:30:24;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057472829e+01;1.000057472829e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999878954e+01;6.061277199e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325080000e+01;0.000000000e+00;0.000000000e+00;2.222530000e+01;0.0;0.0;23.0;0.0;22.833;18.4;1007.0;23.329;24.495;-0.460;23.304;
13/01/2025-22:30:37;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057459445e+01;1.000057459445e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999871484e+01;6.061276190e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325080000e+01;0.000000000e+00;0.000000000e+00;2.222240000e+01;0.0;0.0;23.0;0.0;22.838;18.5;1007.1;23.319;24.491;-0.480;23.301;
13/01/2025-22:30:51;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057449131e+01;1.000057449131e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999871556e+01;6.061278586e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325050000e+01;0.000000000e+00;0.000000000e+00;2.225290000e+01;0.0;0.0;23.0;0.0;22.838;18.5;1007.1;23.319;24.488;-0.478;23.298;
13/01/2025-22:31:04;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057435486e+01;1.000057435486e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999873136e+01;6.061277902e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325060000e+01;0.000000000e+00;0.000000000e+00;2.225970000e+01;0.0;0.0;23.0;0.0;22.838;18.5;1007.1;23.310;24.485;-0.461;23.294;
13/01/2025-22:31:18;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057424182e+01;1.000057424182e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999878523e+01;6.061278172e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325080000e+01;0.000000000e+00;0.000000000e+00;2.225190000e+01;0.0;0.0;23.0;0.0;22.833;18.4;1007.0;23.311;24.482;-0.494;23.291;
13/01/2025-22:31:31;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057416099e+01;1.000057416099e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999864516e+01;6.061279577e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325020000e+01;0.000000000e+00;0.000000000e+00;2.225200000e+01;0.0;0.0;23.0;0.0;22.853;18.5;1007.0;23.313;24.479;-0.502;23.288;
13/01/2025-22:31:45;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057401138e+01;1.000057401138e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999872831e+01;6.061279379e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325030000e+01;0.000000000e+00;0.000000000e+00;2.224510000e+01;0.0;0.0;23.0;0.0;22.843;18.5;1007.1;23.302;24.476;-0.487;23.285;
13/01/2025-22:31:58;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057388577e+01;1.000057388577e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999868647e+01;6.061279757e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325080000e+01;0.000000000e+00;0.000000000e+00;2.224580000e+01;0.0;0.0;23.0;0.0;22.843;18.5;1007.1;23.306;24.473;-0.495;23.282;
13/01/2025-22:32:12;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057378918e+01;1.000057378918e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999884395e+01;6.061277415e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325080000e+01;0.000000000e+00;0.000000000e+00;2.225280000e+01;0.0;0.0;23.0;0.0;22.843;18.4;1007.1;23.299;24.469;-0.497;23.279;
13/01/2025-22:32:25;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057365864e+01;1.000057365864e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999869832e+01;6.061277217e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325080000e+01;0.000000000e+00;0.000000000e+00;2.224920000e+01;0.0;0.0;23.0;0.0;22.843;18.5;1007.1;23.294;24.467;-0.503;23.276;
13/01/2025-22:32:39;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057356100e+01;1.000057356100e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999869939e+01;6.061277325e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.224280000e+01;0.0;0.0;23.0;0.0;22.838;18.4;1007.1;23.294;24.464;-0.486;23.273;
13/01/2025-22:32:52;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057344576e+01;1.000057344576e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999881576e+01;6.061276803e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325060000e+01;0.000000000e+00;0.000000000e+00;2.223690000e+01;0.0;0.0;23.0;0.0;22.828;18.4;1007.1;23.286;24.460;-0.468;23.269;
13/01/2025-22:33:06;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057330516e+01;1.000057330516e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999875578e+01;6.061276478e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325040000e+01;0.000000000e+00;0.000000000e+00;2.223770000e+01;0.0;0.0;23.0;0.0;22.833;18.4;1007.1;23.285;24.457;-0.457;23.266;
13/01/2025-22:33:19;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057318332e+01;1.000057318332e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999873046e+01;6.061276929e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325020000e+01;0.000000000e+00;0.000000000e+00;2.224950000e+01;0.0;0.0;23.0;0.0;22.813;18.4;1007.1;23.284;24.454;-0.497;23.263;
13/01/2025-22:33:33;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057306169e+01;1.000057306169e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999875021e+01;6.061275325e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325040000e+01;0.000000000e+00;0.000000000e+00;2.224940000e+01;0.0;0.0;23.0;0.0;22.823;18.5;1007.1;23.274;24.452;-0.480;23.260;
13/01/2025-22:33:46;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057292832e+01;1.000057292832e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999872471e+01;6.061275560e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325080000e+01;0.000000000e+00;0.000000000e+00;2.224420000e+01;0.0;0.0;23.0;0.0;22.823;18.5;1007.1;23.276;24.448;-0.489;23.257;
13/01/2025-22:33:59;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057280428e+01;1.000057280428e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999879637e+01;6.061272569e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325040000e+01;0.000000000e+00;0.000000000e+00;2.224580000e+01;0.0;0.0;23.0;0.0;22.833;18.5;1007.1;23.267;24.445;-0.467;23.254;
13/01/2025-22:34:13;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057269847e+01;1.000057269847e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999876207e+01;6.061269992e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325070000e+01;0.000000000e+00;0.000000000e+00;2.224540000e+01;0.0;0.0;23.0;0.0;22.833;18.4;1007.1;23.266;24.442;-0.475;23.251;
13/01/2025-22:34:26;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057259381e+01;1.000057259381e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999876512e+01;6.061269164e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.224780000e+01;0.0;0.0;23.0;0.0;22.828;18.5;1007.1;23.264;24.439;-0.476;23.248;
13/01/2025-22:34:40;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057244593e+01;1.000057244593e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999886335e+01;6.061269074e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.225130000e+01;0.0;0.0;23.0;0.0;22.833;18.4;1007.1;23.257;24.436;-0.465;23.245;
13/01/2025-22:34:53;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000057230937e+01;1.000057230937e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999877841e+01;6.061267722e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325130000e+01;0.000000000e+00;0.000000000e+00;2.225550000e+01;0.0;0.0;23.0;0.0;22.823;18.4;1007.1;23.255;24.433;-0.454;23.241;
